event_id,label,scenario,time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
SIM-0375,0,parked_tipover,850,0.006799,-0.029594,0.990154,-0.826864,0.519708,0.520844
SIM-0375,0,parked_tipover,860,-0.017864,-0.031964,0.994991,-1.660295,-3.435014,-1.543217
SIM-0375,0,parked_tipover,870,-0.018231,-0.012456,0.980880,1.556658,-2.231517,-1.693154
SIM-0375,0,parked_tipover,880,-0.015609,-0.026032,1.004306,0.107558,-1.007158,-0.732266
SIM-0375,0,parked_tipover,890,0.002189,0.027339,1.022782,-2.938250,0.027864,-0.244728
SIM-0375,0,parked_tipover,900,-0.025761,0.013163,1.027597,1.873000,0.196171,-2.613251
SIM-0375,0,parked_tipover,910,-0.016307,-0.013226,1.028340,-0.559866,0.556321,-0.215853
SIM-0375,0,parked_tipover,920,-0.028342,0.012718,1.029934,-2.297460,0.272067,-0.196141
SIM-0375,0,parked_tipover,930,-0.003593,-0.030176,1.004558,1.200010,0.470600,-2.094371
SIM-0375,0,parked_tipover,940,0.003898,-0.042315,1.000600,1.280356,-1.799661,-3.302110
SIM-0375,0,parked_tipover,950,-0.008176,-0.010769,1.035386,0.200604,-1.173969,-2.594382
SIM-0375,0,parked_tipover,960,0.010205,-0.041344,1.001964,-1.451198,2.351892,0.657507
SIM-0375,0,parked_tipover,970,0.005974,-0.009183,1.034010,1.459367,-4.536708,0.195272
SIM-0375,0,parked_tipover,980,0.011564,-0.004905,0.990548,-1.907179,0.747086,1.384485
SIM-0375,0,parked_tipover,990,-0.041109,0.013675,1.015458,0.695266,0.525393,1.432282
SIM-0375,0,parked_tipover,1000,-0.018920,-0.028505,1.022483,0.466687,-1.288006,-0.509771
SIM-0375,0,parked_tipover,1010,-0.000555,-0.026662,0.988890,0.612733,-0.950418,-1.981206
SIM-0375,0,parked_tipover,1020,-0.019151,-0.007568,0.982161,0.850463,-0.966706,-2.195900
SIM-0375,0,parked_tipover,1030,-0.013406,0.006143,0.987431,-0.755184,-0.012031,-1.117674
SIM-0375,0,parked_tipover,1040,-0.007115,0.018886,0.988544,-0.129982,0.288790,-1.237638
SIM-0375,0,parked_tipover,1050,-0.000610,0.000650,0.979140,-3.350402,-1.043141,0.252710
SIM-0375,0,parked_tipover,1060,0.005989,-0.014557,1.013257,-1.844214,1.445869,-0.650922
SIM-0375,0,parked_tipover,1070,0.022089,0.003229,1.042487,-3.027455,1.021984,0.619152
SIM-0375,0,parked_tipover,1080,-0.017560,0.003161,1.029395,-1.143198,-0.548849,2.154330
SIM-0375,0,parked_tipover,1090,-0.021851,-0.002442,0.948552,0.383171,0.307031,-2.000057
SIM-0375,0,parked_tipover,1100,-0.038193,-0.014814,1.018333,-1.419308,-0.575133,-2.065283
SIM-0375,0,parked_tipover,1110,-0.001111,-0.032438,1.014147,1.853385,0.172759,-2.716831
SIM-0375,0,parked_tipover,1120,0.014269,0.010386,1.013676,-3.641250,0.419639,0.082845
SIM-0375,0,parked_tipover,1130,0.025077,-0.025578,1.023754,-0.709900,-1.849784,-0.456776
SIM-0375,0,parked_tipover,1140,0.030543,-0.016108,1.007477,-0.284137,1.251798,-0.005548
SIM-0375,0,parked_tipover,1150,-0.034168,0.019134,0.993397,0.757350,0.004507,-0.823128
SIM-0375,0,parked_tipover,1160,0.002146,-0.065321,1.016336,-0.047906,0.235168,-1.038305
SIM-0375,0,parked_tipover,1170,-0.004479,0.015249,1.004139,0.203260,3.206310,0.869639
SIM-0375,0,parked_tipover,1180,-0.017924,0.008152,0.975194,-1.997351,-2.077163,0.428865
SIM-0375,0,parked_tipover,1190,-0.019113,-0.013780,1.003362,-1.147534,0.117214,-1.511235
SIM-0375,0,parked_tipover,1200,-0.001631,-0.049514,0.970164,-2.821678,2.480578,-0.598214
SIM-0375,0,parked_tipover,1210,-0.009178,-0.004391,1.006713,-1.950439,0.417446,-0.649513
SIM-0375,0,parked_tipover,1220,-0.037759,-0.027204,0.992054,-0.174069,1.373376,-0.203841
SIM-0375,0,parked_tipover,1230,-0.014098,0.007424,1.010228,-1.550096,-2.094733,-1.991409
SIM-0375,0,parked_tipover,1240,-0.042500,-0.041882,1.004377,-3.310344,0.204891,-0.320976
SIM-0375,0,parked_tipover,1250,-0.049585,0.014088,1.022115,3.139745,0.572977,-0.984727
SIM-0375,0,parked_tipover,1260,-0.047278,0.019579,0.993118,-1.431372,-1.022429,0.152505
SIM-0375,0,parked_tipover,1270,-0.002101,0.012609,0.981068,-1.824759,-0.400417,0.034759
SIM-0375,0,parked_tipover,1280,-0.002134,-0.019428,1.011697,-0.456712,-0.174278,1.544009
SIM-0375,0,parked_tipover,1290,0.004976,-0.013028,0.991347,-0.046934,0.842993,0.693527
SIM-0375,0,parked_tipover,1300,-0.031218,-0.028435,1.018017,-0.382407,-1.025675,-0.686991
SIM-0375,0,parked_tipover,1310,-0.001224,-0.003996,0.990635,-1.410884,1.376098,0.955095
SIM-0375,0,parked_tipover,1320,-0.016689,-0.010839,0.979022,-0.360862,-0.163774,-3.990347
SIM-0375,0,parked_tipover,1330,-0.053307,-0.015444,0.986492,-1.090344,1.058199,0.040815
SIM-0375,0,parked_tipover,1340,0.008777,-0.020589,1.014252,-0.391946,-1.348420,-3.222054
SIM-0375,0,parked_tipover,1350,-0.050428,-0.013392,0.997293,0.154296,1.118837,-0.179993
SIM-0375,0,parked_tipover,1360,-0.009758,-0.008813,0.998683,-0.370954,1.793230,0.322068
SIM-0375,0,parked_tipover,1370,0.001355,0.021829,0.999304,-1.951183,-0.171320,-2.498464
SIM-0375,0,parked_tipover,1380,0.023581,0.016578,1.020342,-1.746107,-0.245525,-1.623010
SIM-0375,0,parked_tipover,1390,0.037126,0.037402,0.980784,-2.827965,-2.366755,-2.716857
SIM-0375,0,parked_tipover,1400,-0.015065,-0.000888,1.008578,2.594586,-0.815285,1.149736
SIM-0375,0,parked_tipover,1410,0.033033,-0.024880,1.004689,0.106043,0.310176,-0.072396
SIM-0375,0,parked_tipover,1420,0.012931,-0.050439,0.957049,-0.146319,2.381404,2.046378
SIM-0375,0,parked_tipover,1430,-0.021046,-0.044014,1.021352,-0.231148,2.036015,-0.674501
SIM-0375,0,parked_tipover,1440,0.025645,-0.004317,0.992784,1.871122,-0.022058,0.167447
SIM-0375,0,parked_tipover,1450,-0.011064,-0.025031,1.004868,-3.478448,-0.570579,-2.226219
SIM-0375,0,parked_tipover,1460,-0.020090,-0.034084,1.025165,0.095489,-2.414149,1.565064
SIM-0375,0,parked_tipover,1470,-0.017167,-0.019761,1.013990,-0.761366,1.931924,-2.189097
SIM-0375,0,parked_tipover,1480,0.001453,0.022009,0.990759,0.768427,3.599365,-3.622612
SIM-0375,0,parked_tipover,1490,-0.007196,-0.008101,0.982689,1.399014,1.836049,-1.285139
SIM-0375,0,parked_tipover,1500,-0.001015,-0.037613,0.985700,-1.223038,1.001696,-3.335462
SIM-0375,0,parked_tipover,1510,-0.022314,0.002608,0.974807,2.490942,-1.028612,-0.246745
SIM-0375,0,parked_tipover,1520,-0.009316,0.002382,1.014983,-2.459038,1.210102,0.777714
SIM-0375,0,parked_tipover,1530,0.015581,0.013285,1.004211,1.763565,-2.817181,1.030102
SIM-0375,0,parked_tipover,1540,0.054300,0.003871,1.001205,-1.814320,-1.987006,-1.184040
SIM-0375,0,parked_tipover,1550,0.012230,-0.023787,1.018311,-2.242756,-2.191436,-2.218417
SIM-0375,0,parked_tipover,1560,0.002273,0.005833,0.983203,-0.152173,-0.109677,-0.709087
SIM-0375,0,parked_tipover,1570,-0.039697,-0.001859,0.989631,-0.546758,-1.130506,1.102998
SIM-0375,0,parked_tipover,1580,0.011144,-0.008188,0.987361,0.462887,0.667655,-0.606536
SIM-0375,0,parked_tipover,1590,-0.006391,-0.055592,1.016070,-1.865613,-2.865483,1.497187
SIM-0375,0,parked_tipover,1600,-0.015268,-0.049607,1.034991,-1.132793,1.102402,1.728774
SIM-0375,0,parked_tipover,1610,0.021424,0.036013,1.019146,-4.266155,1.685417,2.535393
SIM-0375,0,parked_tipover,1620,0.002308,-0.010242,0.977460,-2.070754,-0.811063,-0.874312
SIM-0375,0,parked_tipover,1630,0.016143,-0.012353,1.003920,0.029706,1.226500,-2.070524
SIM-0375,0,parked_tipover,1640,0.038903,-0.006789,0.989251,-0.205088,-2.540257,0.298642
SIM-0375,0,parked_tipover,1650,0.009373,0.021083,1.028595,-1.351022,-3.891977,-1.568717
SIM-0375,0,parked_tipover,1660,-0.010601,0.005691,0.995875,-0.568728,0.866052,0.632317
SIM-0375,0,parked_tipover,1670,-0.009081,0.006919,0.995974,-2.524984,0.282010,0.982033
SIM-0375,0,parked_tipover,1680,-0.044291,0.006223,1.037593,-2.356776,-1.008123,-0.361000
SIM-0375,0,parked_tipover,1690,0.010730,0.032277,0.995326,-0.339048,-1.173862,-1.229363
SIM-0375,0,parked_tipover,1700,0.011373,0.015782,1.057829,0.218796,0.631308,-0.182692
SIM-0375,0,parked_tipover,1710,0.006172,-0.005827,1.013739,-0.311633,-0.976329,0.999232
SIM-0375,0,parked_tipover,1720,-0.018210,-0.033597,1.032000,-0.000966,0.611575,3.307836
SIM-0375,0,parked_tipover,1730,-0.018511,0.014814,1.044554,-0.683712,-1.570575,1.783151
SIM-0375,0,parked_tipover,1740,-0.005817,-0.031495,1.018686,-1.462146,-1.406856,1.386503
SIM-0375,0,parked_tipover,1750,-0.036915,-0.005465,1.010235,2.172976,-2.953626,0.207260
SIM-0375,0,parked_tipover,1760,-0.020753,0.030619,1.012960,0.703507,0.963301,-0.498616
SIM-0375,0,parked_tipover,1770,0.006244,-0.008299,1.026751,2.225751,-1.180608,-3.724127
SIM-0375,0,parked_tipover,1780,-0.004107,0.021517,1.022975,-1.884381,-2.127256,-1.513647
SIM-0375,0,parked_tipover,1790,-0.018666,-0.026756,1.002332,0.050387,-1.736377,-0.036789
SIM-0375,0,parked_tipover,1800,-0.047922,0.040778,1.015749,-2.158101,-0.694070,-2.166231
SIM-0375,0,parked_tipover,1810,-0.015119,-0.001538,0.988904,0.966370,1.501853,0.532024
SIM-0375,0,parked_tipover,1820,-0.014811,-0.044383,0.991043,-1.189854,-0.799823,2.063896
SIM-0375,0,parked_tipover,1830,0.003355,-0.036995,1.021841,-0.920786,-0.128808,2.170206
SIM-0375,0,parked_tipover,1840,-0.004830,-0.038507,0.991232,-0.334731,-0.962493,1.878468
SIM-0375,0,parked_tipover,1850,-0.008382,-0.038195,1.005104,1.485609,-3.619986,-2.026175
SIM-0375,0,parked_tipover,1860,-0.018858,-0.015924,0.985737,-2.026361,-1.352299,-0.778520
SIM-0375,0,parked_tipover,1870,-0.015153,0.005040,0.985068,1.318492,0.188787,-0.499871
SIM-0375,0,parked_tipover,1880,-0.013170,-0.041082,1.002995,-2.556568,0.473309,-2.581403
SIM-0375,0,parked_tipover,1890,-0.020845,-0.008452,1.002507,-2.433075,-0.961570,-1.444875
SIM-0375,0,parked_tipover,1900,-0.019463,-0.048679,0.977577,-1.137869,-2.022712,0.029010
SIM-0375,0,parked_tipover,1910,-0.012707,-0.024658,1.002021,-1.785388,1.260645,0.868667
SIM-0375,0,parked_tipover,1920,-0.014620,0.006493,1.046431,-1.136337,0.239561,-2.392709
SIM-0375,0,parked_tipover,1930,-0.015514,0.000381,1.009334,-4.202199,-3.635313,-0.136222
SIM-0375,0,parked_tipover,1940,0.002014,-0.038780,0.962829,2.316235,-2.673044,0.722916
SIM-0375,0,parked_tipover,1950,-0.008142,-0.004127,1.005003,-3.490581,-0.987193,1.288073
SIM-0375,0,parked_tipover,1960,-0.002261,-0.025741,1.000344,-0.048305,0.827631,-0.590073
SIM-0375,0,parked_tipover,1970,0.036051,-0.023760,0.976909,1.371201,1.286239,-2.008203
SIM-0375,0,parked_tipover,1980,0.011233,0.000152,1.032688,-1.870383,0.267552,-1.460584
SIM-0375,0,parked_tipover,1990,-0.011117,0.056063,1.040542,0.379368,-1.078616,0.265923
SIM-0375,0,parked_tipover,2000,-0.032479,-0.044896,0.987911,-2.051514,0.278758,0.918587
SIM-0375,0,parked_tipover,2010,-0.005904,0.024588,1.013783,-1.393528,3.575095,-0.537838
SIM-0375,0,parked_tipover,2020,0.001312,-0.026742,0.992967,-0.307004,1.153273,-1.138219
SIM-0375,0,parked_tipover,2030,-0.009176,-0.005079,1.009104,1.916950,0.617776,0.097251
SIM-0375,0,parked_tipover,2040,0.001480,0.012949,1.013542,-1.635379,-1.243724,0.105229
SIM-0375,0,parked_tipover,2050,0.027221,-0.038830,1.035391,0.396706,1.808004,-2.889034
SIM-0375,0,parked_tipover,2060,0.024812,-0.018732,1.006831,-0.713592,-0.253497,1.192557
SIM-0375,0,parked_tipover,2070,0.021365,0.012290,1.002914,-1.340594,-0.888539,-2.281463
SIM-0375,0,parked_tipover,2080,-0.021234,-0.004989,0.998852,0.429836,-0.831172,-0.902534
SIM-0375,0,parked_tipover,2090,0.040923,-0.019247,0.992690,-1.295622,-2.347678,1.058029
SIM-0375,0,parked_tipover,2100,-0.044876,-0.003084,1.027841,0.135313,1.668495,-0.099144
SIM-0375,0,parked_tipover,2110,0.005766,0.036831,0.990941,1.853275,0.015431,-0.644554
SIM-0375,0,parked_tipover,2120,-0.037520,0.041521,1.019114,2.049549,-0.851901,-1.525217
SIM-0375,0,parked_tipover,2130,0.004824,0.008795,0.988648,-2.625954,-0.107333,-1.663165
SIM-0375,0,parked_tipover,2140,-0.029665,-0.027329,1.013683,-0.717815,0.314560,-1.396079
SIM-0375,0,parked_tipover,2150,-0.003300,0.004452,1.007096,1.240505,1.216484,-1.657217
SIM-0375,0,parked_tipover,2160,-0.000618,-0.017647,0.994550,-2.105439,1.843183,-0.325652
SIM-0375,0,parked_tipover,2170,0.019966,-0.016019,1.000284,-2.982195,-0.217197,-1.480120
SIM-0375,0,parked_tipover,2180,-0.045196,-0.022149,1.024544,-0.208483,0.198463,-0.769706
SIM-0375,0,parked_tipover,2190,-0.027132,0.023681,1.009695,-3.732392,-3.453944,0.017817
SIM-0375,0,parked_tipover,2200,0.023896,-0.032099,0.990605,1.646615,-0.326574,-1.163886
SIM-0375,0,parked_tipover,2210,-0.046615,0.021012,0.969328,-0.430247,-2.123614,3.154111
SIM-0375,0,parked_tipover,2220,0.008965,0.007897,1.005274,-0.070132,0.191441,3.390539
SIM-0375,0,parked_tipover,2230,0.015392,-0.002545,0.999398,0.204873,-1.218302,-0.964818
SIM-0375,0,parked_tipover,2240,0.031033,-0.019897,0.981207,2.071296,1.497098,0.381913
SIM-0375,0,parked_tipover,2250,-0.007998,-0.023716,0.981940,-2.700145,-3.389459,-1.682514
SIM-0375,0,parked_tipover,2260,-0.033224,-0.033770,0.996761,-2.161957,-1.029641,-2.360483
SIM-0375,0,parked_tipover,2270,0.028626,-0.032978,1.004700,-1.262661,0.490757,-1.507422
SIM-0375,0,parked_tipover,2280,-0.032346,-0.010427,1.001315,-2.779547,-1.120537,0.112026
SIM-0375,0,parked_tipover,2290,-0.004702,-0.043043,1.009017,-1.594654,-0.620319,-0.585642
SIM-0375,0,parked_tipover,2300,-0.024437,-0.052555,1.026714,-0.416741,1.373565,-3.084399
SIM-0375,0,parked_tipover,2310,-0.001814,-0.009389,0.978097,0.734654,-3.036781,-2.156520
SIM-0375,0,parked_tipover,2320,-0.001828,-0.002772,0.999117,-2.760324,0.475204,0.655188
SIM-0375,0,parked_tipover,2330,-0.030321,-0.041004,0.985617,0.755892,0.751938,0.102760
SIM-0375,0,parked_tipover,2340,0.001873,0.002078,0.989180,-1.272504,-0.077131,-2.792560
SIM-0375,0,parked_tipover,2350,-0.018039,0.005680,0.989791,-1.369451,1.027906,1.527859
SIM-0375,0,parked_tipover,2360,-0.027849,0.019310,1.015161,1.230480,-2.078215,-2.033001
SIM-0375,0,parked_tipover,2370,0.007685,0.008972,1.017300,-1.063934,1.051388,0.607874
SIM-0375,0,parked_tipover,2380,-0.017640,0.008959,1.022568,-1.688530,1.538273,0.355629
SIM-0375,0,parked_tipover,2390,-0.003977,-0.004519,1.020277,1.336903,-0.050512,1.917336
SIM-0375,0,parked_tipover,2400,-0.042958,0.007037,0.990122,2.188682,1.314243,0.613993
SIM-0375,0,parked_tipover,2410,0.022982,0.013174,1.014445,-0.977238,-1.050384,-3.492047
SIM-0375,0,parked_tipover,2420,-0.020717,-0.037712,0.997863,-1.812430,-0.113923,0.525631
SIM-0375,0,parked_tipover,2430,0.024127,-0.006764,1.000034,-2.238190,0.504324,-2.160582
SIM-0375,0,parked_tipover,2440,-0.020229,-0.006924,1.048282,-2.345000,2.187819,-2.622431
SIM-0375,0,parked_tipover,2450,0.008963,-0.043581,1.023385,0.226507,-0.653418,-1.691522
SIM-0375,0,parked_tipover,2460,-0.019364,-0.017622,0.985439,0.378919,-0.470777,-1.183275
SIM-0375,0,parked_tipover,2470,-0.023218,-0.030721,1.015876,3.566330,-0.861164,-0.305351
SIM-0375,0,parked_tipover,2480,0.018258,0.001758,0.980356,-1.812875,-0.824113,-1.970782
SIM-0375,0,parked_tipover,2490,0.019529,-0.028917,1.011417,-0.799392,-2.441650,-0.190289
SIM-0375,0,parked_tipover,2500,-0.050142,-0.020278,1.006864,0.208353,-1.587313,0.033489
SIM-0375,0,parked_tipover,2510,-0.025838,-0.009059,1.000063,0.067038,-0.683030,2.617815
SIM-0375,0,parked_tipover,2520,-0.009238,-0.010963,1.014450,-0.393257,-1.112375,-4.566087
SIM-0375,0,parked_tipover,2530,0.034518,-0.041106,1.041736,-4.250281,1.325776,-0.999698
SIM-0375,0,parked_tipover,2540,-0.007273,-0.042917,1.013733,1.755054,-1.253827,0.885009
SIM-0375,0,parked_tipover,2550,0.005412,-0.020458,0.958711,-0.477553,0.768063,1.994128
SIM-0375,0,parked_tipover,2560,-0.056607,-0.001491,0.989611,-2.273791,1.106873,0.362926
SIM-0375,0,parked_tipover,2570,-0.009191,-0.011094,1.005317,-0.376838,-1.791032,-2.675040
SIM-0375,0,parked_tipover,2580,0.002212,-0.039755,0.986993,-2.229517,0.614052,0.138578
SIM-0375,0,parked_tipover,2590,0.026976,-0.031735,0.961148,1.384941,-3.704398,0.899559
SIM-0375,0,parked_tipover,2600,-0.026112,-0.001161,1.005933,-3.584493,0.975474,-0.976876
SIM-0375,0,parked_tipover,2610,-0.007437,-0.007122,0.989320,-0.731480,1.827332,1.463939
SIM-0375,0,parked_tipover,2620,-0.018714,-0.030803,1.016614,-0.778944,-0.500622,1.048197
SIM-0375,0,parked_tipover,2630,-0.014029,-0.022868,0.979591,2.827961,2.249527,-0.555023
SIM-0375,0,parked_tipover,2640,0.010546,0.014009,1.036692,-0.798101,-2.338832,-0.815558
SIM-0375,0,parked_tipover,2650,-0.029629,-0.003946,1.028368,0.480791,1.695690,-1.711840
SIM-0375,0,parked_tipover,2660,-0.014295,0.018879,0.998088,0.768870,-2.532885,0.124372
SIM-0375,0,parked_tipover,2670,-0.000287,-0.006682,0.998727,-2.435533,1.389418,-0.225337
SIM-0375,0,parked_tipover,2680,-0.036900,-0.007741,1.028812,-1.246371,-1.487017,-1.695016
SIM-0375,0,parked_tipover,2690,-0.019461,-0.001770,1.013752,1.218689,-0.643348,-2.075740
SIM-0375,0,parked_tipover,2700,-0.012974,-0.033795,1.005401,-3.588392,0.230555,1.654718
SIM-0375,0,parked_tipover,2710,0.010676,0.019210,0.984268,1.016388,-0.730119,-0.394485
SIM-0375,0,parked_tipover,2720,-0.020841,0.008648,0.989378,-2.062685,2.434604,0.643390
SIM-0375,0,parked_tipover,2730,-0.024514,-0.009687,1.008241,-2.201291,-0.702901,-3.122005
SIM-0375,0,parked_tipover,2740,0.016309,-0.000648,0.963772,-0.895526,-1.136993,-0.778223
SIM-0375,0,parked_tipover,2750,-0.024643,0.015471,1.026374,-0.757314,-1.732907,0.273262
SIM-0375,0,parked_tipover,2760,-0.052253,-0.041928,1.003091,0.389523,-0.712717,-0.392480
SIM-0375,0,parked_tipover,2770,-0.031015,-0.037961,1.010112,-1.606096,0.230181,0.820591
SIM-0375,0,parked_tipover,2780,0.028279,0.001461,1.035834,-2.440885,-0.853761,-1.187883
SIM-0375,0,parked_tipover,2790,0.005747,-0.008597,1.000471,-2.514084,-1.238603,3.197053
SIM-0375,0,parked_tipover,2800,-0.047340,-0.043371,0.997015,-1.000534,1.178306,-2.199805
SIM-0375,0,parked_tipover,2810,0.029083,0.009888,1.007764,-0.243735,-2.476786,2.020245
SIM-0375,0,parked_tipover,2820,0.024805,0.014897,1.018542,-2.683017,0.565837,-3.386256
SIM-0375,0,parked_tipover,2830,-0.047740,-0.014220,0.988244,-0.428514,0.535964,-0.497004
SIM-0375,0,parked_tipover,2840,0.012502,-0.013187,1.010072,-2.721932,0.222714,-1.694915
SIM-0375,0,parked_tipover,2850,0.026613,-0.027785,1.001499,-0.370222,-0.484436,1.486611
SIM-0375,0,parked_tipover,2860,-0.000082,-0.011051,0.978687,-0.408147,2.128593,1.500747
SIM-0375,0,parked_tipover,2870,0.006087,-0.041636,1.005276,-0.767383,1.339141,0.462015
SIM-0375,0,parked_tipover,2880,-0.054504,-0.019963,1.032813,-6.665564,-0.445554,0.716608
SIM-0375,0,parked_tipover,2890,0.011457,-0.036884,0.992784,-0.588309,3.408522,1.366300
SIM-0375,0,parked_tipover,2900,0.000345,-0.020851,0.995170,-0.863099,-0.779033,0.427527
SIM-0375,0,parked_tipover,2910,-0.015911,-0.005782,1.029887,1.362621,-0.703913,1.001770
SIM-0375,0,parked_tipover,2920,-0.017859,-0.038860,0.998200,0.203906,-0.781556,-0.842998
SIM-0375,0,parked_tipover,2930,0.017702,0.013976,1.027723,-1.372909,-1.773243,-0.958601
SIM-0375,0,parked_tipover,2940,0.010070,-0.007945,1.002842,-0.957686,0.752978,-0.805913
SIM-0375,0,parked_tipover,2950,0.009037,-0.040131,1.020744,-2.657594,-1.849658,-0.155255
SIM-0375,0,parked_tipover,2960,-0.022725,-0.035578,1.052310,-1.946906,-1.117240,-0.634187
SIM-0375,0,parked_tipover,2970,-0.016291,-0.037637,0.987613,-0.895179,-0.990582,-2.174595
SIM-0375,0,parked_tipover,2980,0.014663,-0.002630,1.029795,-3.903063,-2.264818,-2.637521
SIM-0375,0,parked_tipover,2990,-0.036773,-0.020062,1.014075,-2.598764,-2.830372,-1.495804
SIM-0375,0,parked_tipover,3000,0.011351,0.031993,1.032902,-1.336932,0.107448,-0.713213
SIM-0375,0,parked_tipover,3010,-0.020360,0.005978,0.992233,-1.371180,-0.117820,-0.166172
SIM-0375,0,parked_tipover,3020,0.013219,0.024618,0.987323,-3.713609,0.373475,-3.360307
SIM-0375,0,parked_tipover,3030,-0.008662,-0.007534,0.991296,-1.754218,-0.909788,-2.398624
SIM-0375,0,parked_tipover,3040,-0.024185,-0.024970,1.013856,1.205051,2.626619,0.639092
SIM-0375,0,parked_tipover,3050,0.023785,0.004924,0.997434,2.598194,-1.452328,-2.795321
SIM-0375,0,parked_tipover,3060,-0.038993,-0.045751,0.966343,0.353685,-2.301431,-0.953073
SIM-0375,0,parked_tipover,3070,-0.013918,-0.022273,0.979177,-1.270868,1.045985,0.559266
SIM-0375,0,parked_tipover,3080,-0.004136,-0.009006,1.027390,0.366289,0.763869,1.766148
SIM-0375,0,parked_tipover,3090,-0.005850,-0.001404,1.022412,0.051335,0.582710,-0.585432
SIM-0375,0,parked_tipover,3100,0.015143,0.004023,1.043421,-2.026392,-2.989585,-2.037446
SIM-0375,0,parked_tipover,3110,0.020192,-0.045320,1.026349,-0.592634,-1.227175,0.053432
SIM-0375,0,parked_tipover,3120,0.007676,0.001008,1.009373,1.421697,0.419635,0.328625
SIM-0375,0,parked_tipover,3130,-0.048792,-0.028263,0.982347,-1.430588,-2.251324,0.938623
SIM-0375,0,parked_tipover,3140,-0.016836,0.000712,1.008850,-4.092090,1.023216,-0.117806
SIM-0375,0,parked_tipover,3150,-0.015163,-0.018141,0.985585,-1.844495,0.094135,0.884177
SIM-0375,0,parked_tipover,3160,-0.013632,-0.057363,0.987291,-1.501172,2.994590,2.385708
SIM-0375,0,parked_tipover,3170,-0.025226,0.011985,1.024361,-4.145978,0.337698,0.842366
SIM-0375,0,parked_tipover,3180,-0.001289,-0.017085,0.985446,-3.796404,-1.791177,-0.321342
SIM-0375,0,parked_tipover,3190,0.005796,-0.018392,1.013752,1.301385,-2.126045,0.099541
SIM-0375,0,parked_tipover,3200,0.041938,-0.040092,0.974442,0.892165,4.184543,0.318646
SIM-0375,0,parked_tipover,3210,-0.057314,0.015761,0.973881,-0.815678,0.513554,2.479756
SIM-0375,0,parked_tipover,3220,-0.002799,-0.049154,0.972048,-0.069225,-0.947281,0.152635
SIM-0375,0,parked_tipover,3230,-0.030483,0.009530,1.014987,-0.042324,1.505211,1.459652
SIM-0375,0,parked_tipover,3240,0.023111,-0.013482,1.017684,-1.401252,-0.517186,1.086812
SIM-0375,0,parked_tipover,3250,0.002170,-0.020985,0.996711,-2.471374,0.024572,0.640941
SIM-0375,0,parked_tipover,3260,0.010370,-0.001605,1.001267,0.078102,1.400504,-0.503824
SIM-0375,0,parked_tipover,3270,-0.004879,0.000922,1.010976,-0.752821,1.279536,1.303059
SIM-0375,0,parked_tipover,3280,0.021140,-0.009647,0.979295,1.307153,1.331387,-1.106110
SIM-0375,0,parked_tipover,3290,0.021168,-0.013936,0.974643,-0.627644,1.982092,1.000636
SIM-0375,0,parked_tipover,3300,0.002608,0.000167,1.034695,-0.149311,-0.319691,-0.470121
SIM-0375,0,parked_tipover,3310,-0.006343,-0.040033,1.036216,-2.682024,-3.542102,1.388679
